date,dayOfWeek,dayOfMonth,month,year,reports,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp
02/12/2020,4,02,12,2020,512,17.1,1025.9,2.2,10,5.4,8,999.9,46.9,24.1,0
03/12/2020,5,03,12,2020,477,21,1022.5,998.9,10,9.7,15.9,25.1,46.9,28.9,0
04/12/2020,6,04,12,2020,581,25.4,1014.8,991.5,10,9.8,12,19,46,32,0
05/12/2020,7,05,12,2020,567,26.1,1020.5,997.2,10,5.9,8.9,999.9,41,30,0
06/12/2020,1,06,12,2020,567,27.6,1019.5,996.1,9.7,3,7,999.9,37,33.8,0
07/12/2020,2,07,12,2020,556,27.4,1017.8,994.4,9.5,3.9,8.9,999.9,37.9,34,0
08/12/2020,3,08,12,2020,550,25.5,1018.8,995.6,9.4,7.2,14,25.1,37.9,34,0
09/12/2020,4,09,12,2020,526,29.8,1012.2,989.1,7.3,7.8,13,21,53.1,32,0
10/12/2020,5,10,12,2020,584,31.4,1015.7,992.7,10,3.9,11.1,20,57,30.9,0
11/12/2020,6,11,12,2020,504,35.7,1013.1,990.5,8.1,8.1,18.1,24.1,53.1,35.1,0
12/12/2020,7,12,12,2020,503,37,1006.8,984.4,5.1,11.9,17.1,27,42.8,35.1,1.19
13/12/2020,1,13,12,2020,550,25.3,1020.2,996.6,10,6.8,14,20,37,28,0.37
14/12/2020,2,14,12,2020,556,17.4,1022.9,999.2,10,10.9,15,24.1,34,27,0
15/12/2020,3,15,12,2020,579,11.9,1028.9,4.8,10,7,14,999.9,34,21.9,0
16/12/2020,4,16,12,2020,528,20.3,1019.3,995.4,9.6,8.5,15,999.9,33.1,28.9,0
17/12/2020,5,17,12,2020,519,23.1,1019.7,996.1,9.7,6,8.9,999.9,35.1,32,0
18/12/2020,6,18,12,2020,566,21.4,1026.2,2.4,9.7,6.5,14,22.9,37,24.1,0
19/12/2020,7,19,12,2020,534,29.9,1017.9,994.3,9.9,9.7,13,27,45,33.1,0
20/12/2020,1,20,12,2020,558,26.7,1013.6,990.5,9.7,9.3,13,22,42.1,32,0
21/12/2020,2,21,12,2020,615,28.3,1006.6,983.4,9.9,9.9,21,28.9,46.9,33.1,0
22/12/2020,3,22,12,2020,580,25.9,1019,995.3,10,9.9,18.1,31.1,42.1,30.9,0
23/12/2020,4,23,12,2020,588,31.8,1007.3,984.2,9.9,16.6,26,45.1,57.9,37.9,0
24/12/2020,5,24,12,2020,501,11,1007.4,983.6,8.9,16.8,26,41,52,12.9,0.09
25/12/2020,6,25,12,2020,400,1.5,1015.5,991.1,10,10.8,15,22,21.9,9,0
26/12/2020,7,26,12,2020,441,9.9,1015,991.1,10,8.7,18.1,26,35.1,19,0
27/12/2020,1,27,12,2020,497,23.9,1010.9,987.3,10,7.4,12,24.1,46.9,24.1,0
28/12/2020,2,28,12,2020,528,21.6,1020.1,996.8,10,11.2,19,31.1,45,28.9,0
29/12/2020,3,29,12,2020,430,15.7,1033.5,9.1,8.9,5.8,13,22.9,32,18,0
30/12/2020,4,30,12,2020,475,26.2,1015.1,991.9,6.8,12.9,20,28,36,27,0.43
31/12/2020,5,31,12,2020,555,16.1,1024.3,0.8,10,6.1,15,24.1,30.2,24.1,0.01
01/01/2021,6,01,01,2021,839,23.7,1022.6,997.4,7,8.7,22,28,35.1,23,0
02/01/2021,7,02,01,2021,450,29.4,1016.9,993.4,5.8,7.9,13,999.9,36,30,0.24
03/01/2021,1,03,01,2021,516,29.4,1016,992.5,5.3,4.7,8.9,999.9,35.1,32,0.05
04/01/2021,2,04,01,2021,535,24.1,1017.1,993.3,4.9,7.6,12,15.9,30.9,24.8,0
05/01/2021,3,05,01,2021,541,27,1018.7,994.4,6.9,6.6,12,999.9,37,28,0
06/01/2021,4,06,01,2021,485,26.9,1027.3,3.7,6.2,3.3,7,999.9,39.9,28.9,0
07/01/2021,5,07,01,2021,579,25.3,1028.8,5.2,9.7,7.8,13,999.9,39,35.1,0
08/01/2021,6,08,01,2021,589,24.9,1025.9,2.3,9.5,11.4,17.1,22.9,37,33.1,0
09/01/2021,7,09,01,2021,494,22.2,1026.1,2.5,10,7.6,12,15,39,30,0
10/01/2021,1,10,01,2021,559,21.1,1027.9,4,10,4,7,999.9,33.1,26.1,0
11/01/2021,2,11,01,2021,491,19.2,1026.6,2.6,8.7,10.2,14,22,28.9,21.9,0
12/01/2021,3,12,01,2021,566,23.4,1020.2,996.4,9.3,10.5,14,22.9,39,26.1,0
13/01/2021,4,13,01,2021,518,27.6,1012.8,989.3,9.7,7.7,11.1,999.9,42.1,30.9,0
14/01/2021,5,14,01,2021,536,30,1003.3,980.2,9.8,8,12,22,41,33.1,0
15/01/2021,6,15,01,2021,584,30,998.8,975.7,8.9,7.4,15,22,39.9,33.1,0.13
16/01/2021,7,16,01,2021,489,28.4,1003.3,980.1,6.6,6.6,11.1,999.9,37,28,0.02
17/01/2021,1,17,01,2021,542,27.1,1006.9,983.7,7.2,7,8.9,999.9,36,30,0.03
18/01/2021,2,18,01,2021,476,22.2,1012.1,987.9,9.6,8,13,17.1,30.9,27,0.02
19/01/2021,3,19,01,2021,522,16.3,1021.4,997.4,9.1,8.4,13,20,30.9,19.9,0
20/01/2021,4,20,01,2021,541,14.4,1021.9,997.8,8.3,11.1,19,32.1,33.8,15.1,0.01
21/01/2021,5,21,01,2021,595,22.4,1008.4,985,10,14,24.1,33,42.1,30,0
22/01/2021,6,22,01,2021,521,7.7,1017.7,994.2,10,11.5,18.1,24.1,36,16,0
23/01/2021,7,23,01,2021,527,3.8,1029.2,4.6,10,5.1,9.9,999.9,30.9,10.9,0
24/01/2021,1,24,01,2021,509,18.8,1021.9,997.8,8.8,6.5,9.9,999.9,35.1,27,0
25/01/2021,2,25,01,2021,538,23.6,1018.4,994.6,9.6,9.4,18.1,26,34,30,0
26/01/2021,3,26,01,2021,440,26.9,1010.2,987.2,2.4,14.2,20,29.9,33.1,30.2,0.1
27/01/2021,4,27,01,2021,519,18.6,1026.9,2.4,10,11,17.1,22,30.9,24.1,0.03
28/01/2021,5,28,01,2021,481,5.1,1037,12.3,10,8.3,13,18.1,26.1,10.9,0
29/01/2021,6,29,01,2021,493,9,1032.8,8.2,10,3.9,8.9,18.1,32,17.1,0
30/01/2021,7,30,01,2021,464,18.7,1021.9,997.6,8.9,13.1,22,29.9,34,28.9,0
31/01/2021,1,31,01,2021,344,27,1012.6,989.4,1.3,15.3,19,29.9,33.1,28.9,0.14
01/02/2021,2,01,02,2021,561,23.2,1021.7,998.2,9.2,11.4,15,22,34,27,0.05
02/02/2021,3,02,02,2021,505,17,1025.1,1.1,10,8.8,12,999.9,33.1,21,0
03/02/2021,4,03,02,2021,501,16.5,1022.1,998.3,10,5.1,8.9,999.9,36,17.1,0
04/02/2021,5,04,02,2021,436,23.3,1010.9,983.9,8.1,10.2,20,31.1,39,28,0
05/02/2021,6,05,02,2021,487,8.6,1005.1,979.9,7.7,19.5,26,41,34,12,0.23
06/02/2021,7,06,02,2021,405,-0.4,1018,993.6,8.6,10.7,22,31.1,14,3.9,0
07/02/2021,1,07,02,2021,383,-8.5,1025.5,999.8,8.9,9,15,22.9,10,-6,0
08/02/2021,2,08,02,2021,416,-3.5,1029,3.6,6.7,2.1,7,999.9,15.1,0,0
09/02/2021,3,09,02,2021,439,-0.7,1029.7,4.4,8.2,6.6,9.9,999.9,19,3,0.04
10/02/2021,4,10,02,2021,427,-0.4,1031.3,6.2,8.6,6.9,11.1,999.9,17.1,7,0
11/02/2021,5,11,02,2021,440,3.5,1031.6,6.9,8.7,9.6,14,20,23,5,0
12/02/2021,6,12,02,2021,487,6.9,1030,5.4,9.9,9.4,14,999.9,24.1,12,0
13/02/2021,7,13,02,2021,425,1.8,1029.6,4.4,3.8,9.8,14,999.9,14,6.1,0
14/02/2021,1,14,02,2021,404,-11.4,1033.2,8,9.3,10.1,14,17.1,7,-2.9,0
15/02/2021,2,15,02,2021,341,-2.2,1031.6,5.2,3.2,12.8,19,26,18,1,0
16/02/2021,3,16,02,2021,366,4.7,1020.2,995.3,5.3,11.2,15,20,21.9,7,0.09
17/02/2021,4,17,02,2021,437,4.9,1028.9,4.4,10,3.9,8.9,999.9,24.1,6.1,0
18/02/2021,5,18,02,2021,448,11.1,1029.5,4.8,6.2,3.9,8,999.9,26.1,17.1,0
19/02/2021,6,19,02,2021,490,7.3,1027.7,3.2,9.4,7.9,13,18.1,21.9,7,0
20/02/2021,7,20,02,2021,473,7.9,1029.2,4.5,7.6,5.1,9.9,999.9,28.9,5,0
21/02/2021,1,21,02,2021,464,14.9,1024.5,0.4,9.3,8.4,15.9,27,37.9,19,0
22/02/2021,2,22,02,2021,496,26.6,1008.9,985.8,6.9,14.5,18.1,31.1,37.9,26.1,0.2
23/02/2021,3,23,02,2021,548,28.9,1007.8,984.9,10,10.5,15.9,25.1,46,36,0
24/02/2021,4,24,02,2021,519,30.5,1009.1,987,10,10.8,17.1,25.1,45,39,0
25/02/2021,5,25,02,2021,537,22.6,1026.6,3,10,5.9,12,999.9,39.9,24.1,0
26/02/2021,6,26,02,2021,574,20.3,1024,0.2,10,6.9,14,22.9,42.1,24.1,0
27/02/2021,7,27,02,2021,571,31.5,1015.5,992,7.7,6.6,8.9,999.9,48.9,33.8,0.03
28/02/2021,1,28,02,2021,564,38,1011.8,988,7.8,8.8,18.1,28.9,48.9,39,0
01/03/2021,2,01,03,2021,649,19.8,1020.6,997.4,10,9.1,15,19,39,26.1,0.06
02/03/2021,3,02,03,2021,507,14.1,1026.7,2.6,10,8.1,17.1,25.1,44.1,21.9,0
03/03/2021,4,03,03,2021,567,29.1,1015.4,992.3,10,7.8,12,20,60.1,36,0
04/03/2021,5,04,03,2021,534,25.6,1025.1,1.9,10,10.2,17.1,24.1,46.9,30.9,0
05/03/2021,6,05,03,2021,534,19.4,1028.8,5.1,10,6.6,15,999.9,50,25,0
06/03/2021,7,06,03,2021,528,21.3,1028.1,4.5,10,3.6,9.9,999.9,48,27,0
07/03/2021,1,07,03,2021,491,22.4,1029.4,5.8,10,4.9,11.1,19,52,25,0
08/03/2021,2,08,03,2021,537,30.8,1025.8,2.8,10,11,18.1,26,64.9,42.1,0
09/03/2021,3,09,03,2021,592,33.5,1024.1,1.5,10,7.5,18.1,31.1,69.1,43,0
10/03/2021,4,10,03,2021,559,41,1014.9,992.6,10,15.8,22.9,35.9,69.1,48.9,0
11/03/2021,5,11,03,2021,503,41.7,1014.4,991.6,10,16.3,22,42,64.9,46.9,0.02
12/03/2021,6,12,03,2021,538,28.1,1028.2,5.2,10,6.4,12,999.9,55,36,0
13/03/2021,7,13,03,2021,509,21.7,1031.3,8,10,4.5,8.9,999.9,60.1,33.1,0
14/03/2021,1,14,03,2021,457,24.9,1027.8,4.8,10,10.6,19,27,55.9,37.9,0
15/03/2021,2,15,03,2021,496,20.9,1025.4,1.2,8.2,15.7,22,29.9,41,30,0
16/03/2021,3,16,03,2021,487,30,1016.1,993,5.2,5.8,12,999.9,37.9,32,0.06
17/03/2021,4,17,03,2021,521,30,1017.3,993.7,6.8,8.4,17.1,25.1,41,33.1,0
18/03/2021,5,18,03,2021,455,32.9,1014.7,991,7.1,20.1,26,41,43,37,0.44
19/03/2021,6,19,03,2021,508,19.5,1031.3,7.9,10,13.2,21,32.1,46,34,0.12
20/03/2021,7,20,03,2021,498,22.6,1033.8,10.3,10,5.2,8.9,999.9,57.9,32,0
21/03/2021,1,21,03,2021,558,24.1,1027.1,4,10,7.9,15.9,26,66,39,0
22/03/2021,2,22,03,2021,607,28,1019.1,996.6,10,8.9,15.9,28,68,46.9,0
23/03/2021,3,23,03,2021,503,39.7,1012.8,990.5,9.8,8.4,15.9,22,66,52,0
24/03/2021,4,24,03,2021,512,46,1004.8,982.6,10,14.9,22.9,35.9,60.1,52,0.13
25/03/2021,5,25,03,2021,475,39,1011.4,988.7,9.9,10.2,18.1,28,57,44.1,0
26/03/2021,6,26,03,2021,514,33.2,1013.7,990.7,9.1,9.5,22,34,44.1,36,0.13
27/03/2021,7,27,03,2021,479,39.3,1015.9,992.9,9.1,6.2,13,24.1,66,37,0.01
28/03/2021,1,28,03,2021,540,31.6,1010.8,988.3,10,14.9,22,32.1,60.1,39.9,0
29/03/2021,2,29,03,2021,507,24.6,1019.6,996.4,10,10.4,21,36.9,62.1,32,0
30/03/2021,3,30,03,2021,529,33.2,1009.2,986.8,10,15.9,21,32.1,69.1,50,0
31/03/2021,4,31,03,2021,498,16.7,1019.3,996.6,10,13.6,17.1,26,57.9,35.1,0
01/04/2021,5,01,04,2021,652,11,1031.3,7.7,10,11.2,15.9,24.1,39,26.1,0
02/04/2021,6,02,04,2021,512,13.7,1033.7,9.9,10,5.9,13,21,51.1,26.1,0
03/04/2021,7,03,04,2021,540,22.3,1022.5,999.4,10,13.1,20,28,71.1,39.9,0
04/04/2021,1,04,04,2021,550,35.6,1019.9,997.5,10,4.4,11.1,19,75.9,44.1,0
05/04/2021,2,05,04,2021,532,44.3,1013.7,991.7,10,8.6,14,22,78.1,59,0
06/04/2021,3,06,04,2021,557,46.4,1010.7,989.1,10,10.1,15.9,22.9,82,57.9,0
07/04/2021,4,07,04,2021,589,49.2,1008.7,987,10,9,21,29.9,82,61,0
08/04/2021,5,08,04,2021,491,53.1,1002.2,980.2,9,9.1,15.9,28.9,75.9,55,0.02
09/04/2021,6,09,04,2021,533,45.6,1003,980.8,9.6,11.9,17.1,28,63,50,0.31
10/04/2021,7,10,04,2021,521,46.7,1003.4,980.4,8.7,5.5,12,999.9,61,46.9,0.01
11/04/2021,1,11,04,2021,487,43.7,994.3,972,9.3,5.2,8.9,999.9,55.9,45,0.2
12/04/2021,2,12,04,2021,535,42.4,1005.5,983.1,10,9.5,19,27,64,46.9,0.02
13/04/2021,3,13,04,2021,519,30.9,1017.3,994.9,10,11.1,19,25.1,57,43,0.01
14/04/2021,4,14,04,2021,467,24.9,1019.8,996.9,10,8.6,15.9,22,53.1,36,0
15/04/2021,5,15,04,2021,523,28.9,1017.4,994.4,10,8.9,13,15.9,55.9,39,0
16/04/2021,6,16,04,2021,530,33.1,1016.2,993.3,10,6,12,15.9,52,39.9,0
17/04/2021,7,17,04,2021,517,32.5,1014.7,991.8,10,6.2,9.9,999.9,57,37,0
18/04/2021,1,18,04,2021,458,26.2,1013.6,990.9,10,4.1,9.9,15,64,39,0
19/04/2021,2,19,04,2021,444,32.9,1010.5,988.2,9.8,10.5,15.9,22.9,60.1,44.1,0
20/04/2021,3,20,04,2021,443,23.6,1017.6,994.8,9,8.1,11.1,999.9,45,33.1,0.09
21/04/2021,4,21,04,2021,467,23.7,1019.7,996.4,9.3,7.2,20,26,48.9,34,0.03
22/04/2021,5,22,04,2021,503,24.1,1019.5,996.4,10,7,14,22.9,60.1,30.9,0
23/04/2021,6,23,04,2021,518,26.8,1017.2,994.6,10,9.3,14,24.1,63,44.1,0
24/04/2021,7,24,04,2021,538,41,1012.2,989.8,10,4.5,8.9,999.9,62.1,50,0
25/04/2021,1,25,04,2021,507,32,1017.5,994.4,10,11.2,17.1,26,60.1,41,0.02
26/04/2021,2,26,04,2021,542,30.7,1015.1,992.2,10,12.7,27,38.1,79,39.9,0
27/04/2021,3,27,04,2021,612,48.4,1006,984.6,10,14.2,22,33,87.1,63,0
28/04/2021,4,28,04,2021,534,43.6,1009.4,988.6,8.2,7.9,13,21,81,45,0.03
29/04/2021,5,29,04,2021,460,45.1,1010.5,988.2,9.3,6.8,11.1,999.9,63,46,0.65
30/04/2021,6,30,04,2021,604,35.8,1018.6,996,10,10.4,22.9,29.9,64,48,0.03
01/05/2021,7,01,05,2021,721,33.8,1015.3,992.5,10,12.8,27,40,82.9,43,0
02/05/2021,1,02,05,2021,624,49.8,1003.6,982.1,10,14,21,32.1,84,63,0
03/05/2021,2,03,05,2021,559,56,1001.8,980.1,9.6,9.2,21,31.1,75,57.9,0.1
04/05/2021,3,04,05,2021,481,50.5,1007.8,985.7,8.4,7.1,14,20,69.1,48.9,0.05
05/05/2021,4,05,05,2021,588,35.7,1017.8,995.3,10,8.4,13,21,59,42.1,0.03
06/05/2021,5,06,05,2021,507,33,1019.7,996.8,9.9,6.8,15,20,55.9,44.1,0
07/05/2021,6,07,05,2021,519,32.1,1016.7,993.9,10,8.1,15,24.1,60.1,42.1,0.07
08/05/2021,7,08,05,2021,548,30.7,1020.3,997.3,9.6,6.6,12,15.9,52,37,0
09/05/2021,1,09,05,2021,528,34.9,1015.2,992.1,8.6,11.7,18.1,32.1,55.9,39.9,0.77
10/05/2021,2,10,05,2021,531,32.5,1020.3,997.4,10,6.7,13,19,53.1,39,0.24
11/05/2021,3,11,05,2021,540,29.2,1026.6,3.6,10,7.4,15.9,24.1,53.1,37,0
12/05/2021,4,12,05,2021,497,25.9,1031.2,8.2,10,5.2,13,18.1,60.1,37.9,0
13/05/2021,5,13,05,2021,547,25.1,1029.4,6.5,10,3.6,9.9,15.9,70,41,0
14/05/2021,6,14,05,2021,619,27,1025.9,3.5,10,5.3,11.1,20,71.1,46.9,0
15/05/2021,7,15,05,2021,617,37.6,1023,0.7,9.9,5.9,9.9,999.9,66,54,0
16/05/2021,1,16,05,2021,564,44.3,1021.3,998.9,10,4.5,7,999.9,72,54,0.13
17/05/2021,2,17,05,2021,601,47.7,1021,998.9,10,5.7,9.9,17.1,70,57,0
18/05/2021,3,18,05,2021,559,54.5,1022.1,0,10,8.1,14,22,75,59,0
19/05/2021,4,19,05,2021,588,59.6,1021.2,999.3,9.9,10.1,15.9,27,73.9,64,0.06
20/05/2021,5,20,05,2021,579,58.2,1022.4,0.7,10,9,15.9,26,84.9,66,0.08
21/05/2021,6,21,05,2021,628,56.3,1024.6,3.1,10,9,15,25.1,86,66.9,0
22/05/2021,7,22,05,2021,676,58.3,1025.5,3.9,10,6.3,12,18.1,87.1,66,0
23/05/2021,1,23,05,2021,650,61.7,1021.5,999.9,10,7,11.1,15,84,69.1,0
24/05/2021,2,24,05,2021,661,55.7,1019.3,997.4,9.3,6.1,14,20,90,57.9,0.01
25/05/2021,3,25,05,2021,639,56.2,1014.7,993.4,10,10.7,19,29.9,87.1,73,0
26/05/2021,4,26,05,2021,574,56.7,1013.9,992.4,9.3,10.5,14,24.1,82,66,0.39
27/05/2021,5,27,05,2021,512,44.6,1018.8,996.5,9.8,13.5,19,25.1,80.1,51.1,0.04
28/05/2021,6,28,05,2021,505,41.7,1014.2,992.1,8,15.9,21,32.1,57.9,45,0.21
29/05/2021,7,29,05,2021,571,31,1022,999,9.7,14.3,20,31.1,61,46,0.7
30/05/2021,1,30,05,2021,591,31.6,1024.9,2.3,10,3.9,12,15.9,69.1,41,0
31/05/2021,2,31,05,2021,546,39.8,1023.9,1.7,10,6.2,12,15.9,71.1,57.9,0
01/06/2021,3,01,06,2021,713,45.4,1022.4,0.2,9.9,4.2,11.1,999.9,75.9,51.1,0
02/06/2021,4,02,06,2021,601,45.9,1016.4,994.4,10,5.4,11.1,18.1,78.1,55.9,0
03/06/2021,5,03,06,2021,627,47.5,1011.6,989.9,9.9,4.4,9.9,17.1,87.1,55.9,0
04/06/2021,6,04,06,2021,605,49.2,1011.6,990.4,10,10.4,18.1,26,91,70,0
05/06/2021,7,05,06,2021,612,54.2,1011.5,990.2,10,11,15.9,26,91.9,69.1,0
06/06/2021,1,06,06,2021,719,57.6,1011.7,990.6,10,9.8,15.9,28.9,89.1,71.1,0
07/06/2021,2,07,06,2021,653,65.8,1011.9,991,10,8.6,12,18.1,86,73,0
08/06/2021,3,08,06,2021,682,66.1,1014.1,992.9,10,3.5,9.9,999.9,90,71.1,0.01
09/06/2021,4,09,06,2021,609,64.5,1015.2,993.9,10,5.6,11.1,15,87.1,72,0.02
10/06/2021,5,10,06,2021,629,63.7,1013.2,991.8,10,4.6,9.9,15.9,89.1,69.1,0
11/06/2021,6,11,06,2021,665,63.9,1009.3,988.1,10,4.4,9.9,14,91,71.1,0
12/06/2021,7,12,06,2021,602,65.4,1009.1,988.1,9.7,4.6,22,59.1,91.9,70,0
13/06/2021,1,13,06,2021,673,56.7,1012.9,991.6,10,6.7,9.9,17.1,84.9,70,0.8
14/06/2021,2,14,06,2021,655,50.5,1012.4,991.1,10,10.3,15,25.1,82,68,0
15/06/2021,3,15,06,2021,616,49.3,1017.3,995.7,10,6.8,14,19,79,62.1,0
16/06/2021,4,16,06,2021,597,41.7,1018.7,996.9,10,7.8,11.1,15,78.1,61,0
17/06/2021,5,17,06,2021,564,45.9,1014.8,993.1,10,5.9,13,20,89.1,57.9,0
18/06/2021,6,18,06,2021,642,60.5,1007.6,986.6,9.8,9.5,34,48,91,68,0.22
19/06/2021,7,19,06,2021,716,60.4,1006.7,985.7,10,9.5,20,29.9,91,72,0.01
20/06/2021,1,20,06,2021,711,63,1005.1,983.8,10,5.3,11.1,999.9,84,66.9,0
21/06/2021,2,21,06,2021,602,55.6,1003.6,981.6,9.6,12.4,22,34,82.9,64.9,0.92
22/06/2021,3,22,06,2021,635,43.8,1013.9,992,10,8,15.9,25.1,75,55,0
23/06/2021,4,23,06,2021,588,49.3,1015.4,993.7,10,11.1,20,31.1,80.1,64.9,0
24/06/2021,5,24,06,2021,585,56.1,1014.5,992.9,9.3,11.3,15.9,25.1,79,69.1,0.01
25/06/2021,6,25,06,2021,547,67,1011.2,989.7,7.3,9.5,20,29.9,77,70,0.81
26/06/2021,7,26,06,2021,565,69.1,1008.6,987.2,8.6,9.4,18.1,29.9,82,71.1,0.57
27/06/2021,1,27,06,2021,689,67.6,1010.7,989.2,10,11.9,20,29.9,84,73,1.37
28/06/2021,2,28,06,2021,648,64.6,1017.7,996.5,9.7,5.4,9.9,999.9,84.9,66,0.21
29/06/2021,3,29,06,2021,542,69.1,1019.3,998,9.3,6.6,12,18.1,87.1,72,0.6
30/06/2021,4,30,06,2021,582,67.4,1017.6,996.1,9.3,6,12,20,82.9,73,0.52
01/07/2021,5,01,07,2021,723,60.3,1015.4,993.8,9.8,9.2,17.1,24.1,78.1,68,0.41
02/07/2021,6,02,07,2021,650,52,1018,996.2,10,7.9,12,22.9,73.9,61,0.14
03/07/2021,7,03,07,2021,667,53.5,1015.9,994.1,10,6.7,13,20,86,57.9,0
04/07/2021,1,04,07,2021,690,62.5,1013,991.7,10,7.1,13,15.9,90,69.1,0
05/07/2021,2,05,07,2021,674,65.9,1013.5,992.3,9.8,10.7,17.1,27,91,73,0
06/07/2021,3,06,07,2021,562,66.2,1014.7,993.6,10,10.1,15,21,91.9,77,0
07/07/2021,4,07,07,2021,610,65.5,1012.1,990.8,10,8.7,19,25.1,91,75,0
08/07/2021,5,08,07,2021,581,59.3,1012.1,990.2,10,7.1,11.1,999.9,77,64.9,0
09/07/2021,6,09,07,2021,611,51.2,1016.6,994.7,10,6.4,9.9,20,75.9,57.9,0
10/07/2021,7,10,07,2021,618,56.5,1015.1,993.3,9.9,7.6,12,21,75.9,64.9,0
11/07/2021,1,11,07,2021,537,62.2,1012.5,990.7,9.7,11.2,18.1,24.1,71.1,66.9,0.13
12/07/2021,2,12,07,2021,581,62.9,1015.4,993.7,9.6,7.9,13,999.9,75,66.9,0.11
13/07/2021,3,13,07,2021,616,65.4,1015,993.5,6.6,5.2,9.9,999.9,81,69.8,0.42
14/07/2021,4,14,07,2021,573,64.8,1018,996.5,10,7.9,13,22.9,84.9,70,0.03
15/07/2021,5,15,07,2021,532,66.4,1013.6,992.3,10,10.2,15.9,25.1,82,70,0.03
16/07/2021,6,16,07,2021,612,63.2,1014.5,992.9,9.8,7.8,13,18.1,77,68,0.05
17/07/2021,7,17,07,2021,627,62,1017.1,995.2,9.4,9.6,13,19,79,66.9,0.01
18/07/2021,1,18,07,2021,592,60.4,1021,999.5,10,7.2,12,999.9,82.9,68,0
19/07/2021,2,19,07,2021,570,60.7,1020.7,999.1,10,4.8,9.9,17.1,84,66.9,0
20/07/2021,3,20,07,2021,580,59.5,1017.6,996,9.9,5.8,13,17.1,89.1,66.9,0
21/07/2021,4,21,07,2021,575,59.5,1018.7,997.2,8.8,8.5,11.1,18.1,77,66.9,0
22/07/2021,5,22,07,2021,605,63,1020.5,998.8,8.9,4.7,8.9,17.1,86,66,0
23/07/2021,6,23,07,2021,632,67.8,1017.9,996.5,8.1,7.9,12,20,91,73.9,0
24/07/2021,7,24,07,2021,614,69.1,1012.4,990.9,9.5,9.9,27,38.1,93,75,0
25/07/2021,1,25,07,2021,643,62.9,1011.9,990.7,9.7,4.8,17.1,26,91,73,1.08
26/07/2021,2,26,07,2021,639,55.6,1014.5,993.3,10,4.1,11.1,999.9,93,69.1,0
27/07/2021,3,27,07,2021,626,62.7,1015.7,994.5,10,6.9,14,20,89.1,72,0
28/07/2021,4,28,07,2021,596,68.6,1015.1,993.9,9.9,6.6,12,999.9,89.1,73.4,0.04
29/07/2021,5,29,07,2021,715,68.8,1011.7,990.7,9.8,9.9,28.9,47,89.1,72,0.1
30/07/2021,6,30,07,2021,649,55.6,1018.4,996.9,10,11.4,15.9,22.9,78.1,68,0
31/07/2021,7,31,07,2021,790,54.9,1016.7,994.9,10,4.6,9.9,15.9,81,63,0
01/08/2021,1,01,08,2021,782,57.8,1014.8,993.3,9.8,9.7,15,22.9,78.1,68,0
02/08/2021,2,02,08,2021,606,52.9,1019.8,998,10,5.8,11.1,999.9,75.9,62.1,0
03/08/2021,3,03,08,2021,545,52.7,1018.4,996.8,10,3.6,8.9,999.9,82,63,0
04/08/2021,4,04,08,2021,595,53.6,1018.7,996.9,10,3.8,8,999.9,84,64.9,0
05/08/2021,5,05,08,2021,586,54.6,1018,996.6,9.7,6.2,12,22.9,86,66,0
06/08/2021,6,06,08,2021,593,59.7,1014.6,993.2,9.8,8.9,13,20,84,73,0
07/08/2021,7,07,08,2021,616,65.3,1013.9,992.5,9.5,6.6,15,24.1,89.1,66.9,0.25
08/08/2021,1,08,08,2021,622,67,1010.7,989.9,10,11.1,17.1,27,91.9,75,0
09/08/2021,2,09,08,2021,568,66.5,1010.5,989.1,9.7,10.3,18.1,27,82,72,0.04
10/08/2021,3,10,08,2021,538,72.4,1010.8,989.2,9.9,7.6,18.1,28,93.2,75.9,0.15
11/08/2021,4,11,08,2021,552,68.3,1009,988.5,9.3,11.1,33,47,89.6,71.1,1.18
12/08/2021,5,12,08,2021,534,69.6,1010.9,989.7,10,11.1,20,31.1,87.1,73,0.13
13/08/2021,6,13,08,2021,566,59.8,1016.2,994.7,10,6.3,11.1,999.9,82,72,0.01
14/08/2021,7,14,08,2021,612,51.1,1022.4,0.7,10,5.9,9.9,15.9,80.1,66,0
15/08/2021,1,15,08,2021,599,50.9,1022.7,0.9,10,5.2,12,17.1,81,61,0
16/08/2021,2,16,08,2021,608,54.4,1018.6,996.9,10,6,12,18.1,80.1,64.9,0
17/08/2021,3,17,08,2021,593,61.7,1016.1,994.6,9.9,5.1,9.9,15,82.9,68,0
18/08/2021,4,18,08,2021,521,67.8,1016.8,995.5,9.8,6.4,12,15,86,73.9,0
19/08/2021,5,19,08,2021,561,68,1017.1,995.8,9.6,3.7,9.9,999.9,87.1,73.9,0
20/08/2021,6,20,08,2021,607,67.3,1013.8,992.4,9.5,3.9,11.1,18.1,90,72,0.01
21/08/2021,7,21,08,2021,683,67.2,1010,988.9,9.9,6.9,13,999.9,89.1,75,0
22/08/2021,1,22,08,2021,611,65.5,1013.4,992.2,10,7.3,14,999.9,84,72,0.07
23/08/2021,2,23,08,2021,638,64.2,1014.2,992.7,10,5.7,11.1,17.1,88,68,0
24/08/2021,3,24,08,2021,563,69.9,1013.1,991.9,10,8.1,15.9,24.1,96.1,75.9,0
25/08/2021,4,25,08,2021,573,69,1015.8,994.5,9.9,6.4,19,25.1,93.9,72,0.44
